"DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","AT",2019,23.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","BE",2014,28.3,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","BE",2019,25.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","BG",2014,10.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","BG",2019,9.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","CY",2014,9.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","CY",2019,7.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","CZ",2014,26,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","CZ",2019,19.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","DE",2014,33.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","DE",2019,25.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","DK",2014,28.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","DK",2019,35.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EE",2014,15.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EE",2019,16.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EL",2014,28.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EL",2019,25.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","ES",2014,17.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","ES",2019,22.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EU27_2020",2014,21.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EU27_2020",2019,24.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","EU28",2014,22.7,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","FI",2014,25,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","FR",2019,23.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","HR",2014,4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","HR",2019,11.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","HU",2014,13.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","HU",2019,15.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IE",2014,40.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IE",2019,31.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IS",2014,11.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IS",2019,7.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IT",2014,15.3,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","IT",2019,24.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LT",2014,7.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LT",2019,9.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LU",2014,34.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LU",2019,39.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LV",2014,10.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","LV",2019,7.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","MT",2014,25.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","MT",2019,31.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","NL",2019,49.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","NO",2014,20.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","NO",2019,28.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","PL",2014,18.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","PL",2019,16.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","PT",2014,11.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","PT",2019,16.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","RO",2014,2.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","RO",2019,5.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SE",2014,13.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SE",2019,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SI",2014,15.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SI",2019,20.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SK",2014,10.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","SK",2019,15.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-29","PC","UK",2014,28.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","AT",2014,24,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","AT",2019,27.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","BE",2014,29.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","BE",2019,31.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","BG",2014,15.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","BG",2019,16.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","CY",2014,9.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","CY",2019,9.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","CZ",2014,29,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","CZ",2019,29.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","DE",2014,36.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","DE",2019,28.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","DK",2014,36.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","DK",2019,37.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EE",2014,15.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EE",2019,16.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EL",2014,22.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EL",2019,22.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","ES",2014,21.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","ES",2019,24.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EU27_2020",2014,23.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EU27_2020",2019,25.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","EU28",2014,26.2,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","FI",2014,35.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","FR",2019,27,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","HR",2014,14.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","HR",2019,10.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","HU",2014,13.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","HU",2019,15.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IE",2014,47.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IE",2019,41.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IS",2014,17.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IS",2019,20.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IT",2014,18.6,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","IT",2019,25.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LT",2014,9.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LT",2019,10,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LU",2014,39,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LU",2019,44.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LV",2014,13.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","LV",2019,9.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","MT",2014,18.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","MT",2019,24.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","NL",2019,42.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","NO",2014,28.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","NO",2019,36,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","PL",2014,15.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","PL",2019,14.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","PT",2014,17.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","PT",2019,22.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","RO",2014,4.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","RO",2019,7.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SE",2014,30.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SE",2019,36.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SI",2014,17.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SI",2019,20.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SK",2014,10.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","SK",2019,14,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y15-64","PC","UK",2014,39.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","AT",2014,22.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","AT",2019,25.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","BE",2014,39.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","BE",2019,26.4,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","BG",2014,13.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","BG",2019,12.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","CY",2014,15.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","CY",2019,7.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","CZ",2014,28.5,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","CZ",2019,25.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","DE",2014,34.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","DE",2019,30.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","DK",2014,32.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","DK",2019,37.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EE",2014,21.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EE",2019,19.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EL",2014,39.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EL",2019,34.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","ES",2014,18,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","ES",2019,29.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EU27_2020",2014,23.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EU27_2020",2019,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","EU28",2014,24.2,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","FI",2014,27.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","FR",2019,23.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","HR",2014,7,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","HR",2019,15.9,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","HU",2014,15.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","HU",2019,23.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IE",2014,51,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IE",2019,35.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IS",2014,11.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IS",2019,3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IT",2014,15.2,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","IT",2019,25.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LT",2014,9.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LT",2019,13.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LU",2014,30.4,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LU",2019,44.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LV",2014,10.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","LV",2019,10,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","MT",2014,30.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","MT",2019,35.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","NL",2019,56.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","NO",2014,18.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","NO",2019,29.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","PL",2014,22.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","PL",2019,20.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","PT",2014,15.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","PT",2019,25.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","RO",2014,1.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","RO",2019,3.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SE",2014,15.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SE",2019,30.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SI",2014,19.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SI",2019,16.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SK",2014,8.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","SK",2019,19.7,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-24","PC","UK",2014,27.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-44","PC","AT",2014,21.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG1","F","Y18-44","PC","BE",2014,29.7,"u"
